Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Tissue Type 1,Term Source 3 REF,Term Source 3 Accession,Tissue Type 2,Term Source 4 REF,Term Source 4 Accession,Compound 1 Name,Compound 1 Concentration (microMolar),Compound 1 InChIKey,Compound 1 SMILES,Compound 1 PubChem CID,Compound 1 PubChem URL,Compound 2 Name,Compound 2 Concentration (microMolar),Compound 2 InChIKey,Compound 2 SMILES,Compound 2 PubChem CID,Compound 2 PubChem URL,Control Type,Channels,Errors
AU01101,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,250,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,25,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,100,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,250,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,100,,,,,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,Lapatinib,100,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,25,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,17,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,30,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,100,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01101,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,250,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,Lapatinib,50,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,25,,,,,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,50,,,,,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,100,,,,,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,250,,,,,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Lapatinib,100,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,25,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,Lapatinib,100,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,25,,,,,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,50,,,,,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,100,,,,,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,250,,,,,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,17,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Lapatinib,100,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,100,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,Lapatinib,100,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,17,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,30,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,30,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Lapatinib,100,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,250,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,Lapatinib,100,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,17,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU01102,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,30,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
2101001,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,21MT1,,,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
2101001,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,21MT1,,,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,0.25,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
2101001,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,21MT1,,,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
